"",id,score,sponsored,jd.job_type.name,jd.job_type.id,jd.end_at_factor,jd.end_at,jd.level2_occupations,jd.cities,jd.use_jobplanet_resume,jd.experience_years,jd.created_at,jd.recruitment_types,jd.title,jd.start_at,jd.education_level_id,jd.url,jd.required_skills,jd.open_at,jd.partial_url,company.industry_id,company.review_score,company.name,company.approved_reviews_cache,company.pref_score.worklife,company.pref_score.advancement,company.pref_score.management,company.pref_score.culture,company.pref_score.compensation,company.id,company.url,company.logo_thumb_url,company.pref_text,company.omni_text,track.logger,track.id,track.company_id,track.list_id,track.listed_by,track.listed_on,track.page,track.pos,track.group_pos,track.ab_test,track.ssid,track.srid,track.q,track.pref,track.entered_posting_ids,track.controller_name,track.action_name,track.element_name,company.review_score_with_survey,company.pref_score.compensation_with_survey,company.pref_score.management_with_survey,company.pref_score.worklife_with_survey,company.pref_score.advancement_with_survey,company.pref_score.culture_with_survey
32,1259197,10.321616,False,정규직,3,2024-04-24T23:59:00.000+09:00,2024-04-24T23:59:00.000+09:00,"[{'name': '머신러닝 엔지니어', 'id': 11915}]","[{'name': '서울', 'id': 1}]",True,2,2023-10-27T15:55:55.000+09:00,"[{'name': '경력', 'id': 2}]",Machine Learning Engineer,2024-01-25T09:00:00.000+09:00,5.0,/companies/351150/job_postings/1259197/machine-learning-engineer/%EC%84%B8%EC%9D%B4%EC%A7%80%EB%A6%AC%EC%84%9C%EC%B9%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'C++', 'id': 370}, {'name': 'python', 'id': 531}, {'name': 'git', 'id': 3988}, {'name': 'Pytorch', 'id': 40036}]",2024-01-25T09:00:00.000+09:00,/companies/351150/job_postings/1259197/machine-learning-engineer/%EC%84%B8%EC%9D%B4%EC%A7%80%EB%A6%AC%EC%84%9C%EC%B9%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,4.9,세이지리서치(주),23,4.78,4.52,4.65,4.69,4.60,351150,/companies/351150,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/351150/thumb_saige_main_icon.png,업무와 삶의 균형 : 4.8,None,job/event/___event____job_posting,1259197,351150,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,33,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
33,1263855,10.282418,False,정규직,3,2024-04-09T23:59:00.000+09:00,2024-04-09T23:59:00.000+09:00,"[{'name': '머신러닝 엔지니어', 'id': 11915}]","[{'name': '경기', 'id': 2}]",True,0,2024-01-10T16:29:17.000+09:00,"[{'name': '경력무관', 'id': 4}]",생성형 AI 전문가 (전문연구요원 가능),2024-01-10T09:00:00.000+09:00,7.0,/companies/345837/job_postings/1263855/%EC%83%9D%EC%84%B1%ED%98%95-ai-%EC%A0%84%EB%AC%B8%EA%B0%80-%EC%A0%84%EB%AC%B8%EC%97%B0%EA%B5%AC%EC%9A%94%EC%9B%90-%EA%B0%80%EB%8A%A5/%EB%94%A5%EC%97%91%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'python', 'id': 531}, {'name': '머신러닝', 'id': 1594}, {'name': 'machine learning', 'id': 4999}, {'name': '파이썬', 'id': 7038}, {'name': 'Tensorflow', 'id': 17711}, {'name': 'Pytorch', 'id': 40036}, {'name': 'Keras', 'id': 40037}, {'name': 'generative AI', 'id': 696326}, {'name': 'DNN Model', 'id': 774740}]",2024-01-10T09:00:00.000+09:00,/companies/345837/job_postings/1263855/%EC%83%9D%EC%84%B1%ED%98%95-ai-%EC%A0%84%EB%AC%B8%EA%B0%80-%EC%A0%84%EB%AC%B8%EC%97%B0%EA%B5%AC%EC%9A%94%EC%9B%90-%EA%B0%80%EB%8A%A5/%EB%94%A5%EC%97%91%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,4.4,(주)딥엑스,7,3.42,4.28,4.00,4.00,4.14,345837,/companies/345837,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/345837/thumb_%EB%94%A5%EC%97%91%EC%8A%A4-%EB%A1%9C%EA%B3%A0-1000PX.png,승진 기회 및 가능성 : 4.3,None,job/event/___event____job_posting,1263855,345837,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,34,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
34,1261030,10.227386,False,정규직,3,2024-03-30T23:59:59.000+09:00,2024-03-30T23:59:59.000+09:00,"[{'name': 'BI 엔지니어', 'id': 11917}]","[{'name': '서울', 'id': 1}]",True,2,2023-11-23T16:30:11.000+09:00,"[{'name': '경력', 'id': 2}]",BI Manager/SFDC Admin,2023-11-23T16:00:00.000+09:00,9.0,/companies/390265/job_postings/1261030/bi-managersfdc-admin/%EC%97%90%EC%96%B4%EC%8A%A4%EB%A9%94%EB%94%94%EC%BB%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'BI', 'id': 433}, {'name': 'Salesforce', 'id': 4225}, {'name': 'Tableau', 'id': 16548}]",2023-11-23T16:00:00.000+09:00,/companies/390265/job_postings/1261030/bi-managersfdc-admin/%EC%97%90%EC%96%B4%EC%8A%A4%EB%A9%94%EB%94%94%EC%BB%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.4,(주)에어스메디컬,17,4.47,3.23,2.58,4.05,2.88,390265,/companies/390265,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/390265/thumb_%EB%A1%9C%EA%B3%A0%EB%B0%B0%EA%B2%BD.jpg,업무와 삶의 균형 : 4.5,None,job/event/___event____job_posting,1261030,390265,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,35,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
35,1263709,10.224363,False,정규직,3,2024-04-08T23:59:00.000+09:00,2024-04-08T23:59:00.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}, {'name': '데이터 엔지니어', 'id': 11913}, {'name': '데이터 사이언티스트', 'id': 11914}]","[{'name': '서울', 'id': 1}]",True,5,2024-01-09T20:05:12.000+09:00,"[{'name': '경력', 'id': 2}]",데이터 분석 (태깅) 과장차장급,2024-01-09T09:00:00.000+09:00,9.0,/companies/90944/job_postings/1263709/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%ED%83%9C%EA%B9%85-%EA%B3%BC%EC%9E%A5%EC%B0%A8%EC%9E%A5%EA%B8%89/%EC%BD%98%EC%84%BC%ED%8A%B8%EB%A6%AD%EC%8A%A4%EC%84%9C%EB%B9%84%EC%8A%A4%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'QA', 'id': 26}, {'name': '영어', 'id': 162}, {'name': 'google analytics', 'id': 4121}, {'name': 'adobe analytics', 'id': 95700}, {'name': '태깅', 'id': 548659}]",2024-01-09T09:00:00.000+09:00,/companies/90944/job_postings/1263709/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%ED%83%9C%EA%B9%85-%EA%B3%BC%EC%9E%A5%EC%B0%A8%EC%9E%A5%EA%B8%89/%EC%BD%98%EC%84%BC%ED%8A%B8%EB%A6%AD%EC%8A%A4%EC%84%9C%EB%B9%84%EC%8A%A4%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,2.5,콘센트릭스서비스코리아(유),711,2.76,2.62,2.06,2.56,2.30,90944,/companies/90944,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/90944/thumb_logo.png,업무와 삶의 균형 : 2.8,None,job/event/___event____job_posting,1263709,90944,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,36,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
36,1238077,10.222262,False,정규직,3,2024-03-30T23:59:59.000+09:00,2024-03-30T23:59:59.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}]","[{'name': '서울', 'id': 1}]",True,3,2022-10-31T17:54:35.000+09:00,"[{'name': '경력', 'id': 2}]",Data Engineer (경력),2023-11-19T00:00:00.000+09:00,9.0,/companies/86783/job_postings/1238077/data-engineer-%EA%B2%BD%EB%A0%A5/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'java', 'id': 10}, {'name': '빅데이터', 'id': 169}, {'name': '데이터분석', 'id': 432}, {'name': 'python', 'id': 531}, {'name': 'SQL', 'id': 658}, {'name': '머신러닝', 'id': 1594}, {'name': 'nosql', 'id': 3143}, {'name': 'Spark', 'id': 5049}, {'name': 'Tensorflow', 'id': 17711}]",2023-11-19T00:00:00.000+09:00,/companies/86783/job_postings/1238077/data-engineer-%EA%B2%BD%EB%A0%A5/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.7,잡플래닛,115,3.86,3.10,3.23,3.50,3.06,86783,/companies/86783,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/86783/thumb_thumb_jp_symbol3.png,업무와 삶의 균형 : 4.2,None,job/event/___event____job_posting,1238077,86783,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,37,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",3.7,3.33,3.57,4.15,3.32,3.73
37,1261680,10.163177,False,정규직,3,2024-03-05T23:59:00.000+09:00,2024-03-05T23:59:00.000+09:00,"[{'name': '머신러닝 엔지니어', 'id': 11915}]","[{'name': '서울', 'id': 1}]",True,7,2023-12-04T14:02:56.000+09:00,"[{'name': '경력', 'id': 2}]",Staff Machine Learning Engineer,2023-12-06T09:00:00.000+09:00,6.0,/companies/367010/job_postings/1261680/staff-machine-learning-engineer/%EB%AA%B0%EB%A1%9C%EC%BD%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'java', 'id': 10}, {'name': 'python', 'id': 531}, {'name': 'machine learning', 'id': 4999}, {'name': 'Tensorflow', 'id': 17711}, {'name': 'Golang', 'id': 35809}]",2023-12-06T09:00:00.000+09:00,/companies/367010/job_postings/1261680/staff-machine-learning-engineer/%EB%AA%B0%EB%A1%9C%EC%BD%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,4.4,(주)몰로코,11,3.63,3.90,4.09,3.90,4.27,367010,/companies/367010,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/367010/thumb_Square%20Logo.png,복지 및 급여 : 4.3,None,job/event/___event____job_posting,1261680,367010,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,38,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
38,1265137,10.133267,False,정규직,3,2024-04-22T23:59:00.000+09:00,2024-04-22T23:59:00.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}]","[{'name': '서울', 'id': 1}]",True,4,2024-01-23T13:43:55.000+09:00,"[{'name': '경력', 'id': 2}]",Data Analyst,2024-01-23T09:00:00.000+09:00,9.0,/companies/326954/job_postings/1265137/data-analyst/%EC%95%84%EC%9E%84%EC%9B%B9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '데이터분석', 'id': 432}, {'name': 'python', 'id': 531}, {'name': 'SQL', 'id': 658}, {'name': '데이터관리', 'id': 4401}, {'name': '데이터베이스', 'id': 5661}]",2024-01-23T09:00:00.000+09:00,/companies/326954/job_postings/1265137/data-analyst/%EC%95%84%EC%9E%84%EC%9B%B9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.2,(주)아임웹,54,4.09,2.90,2.70,3.09,3.25,326954,/companies/326954,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/326954/thumb_Future_Favicon_512_512.png,업무와 삶의 균형 : 4.1,None,job/event/___event____job_posting,1265137,326954,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,39,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
39,1264976,10.064915,False,정규직,3,2024-04-20T23:59:00.000+09:00,2024-04-20T23:59:00.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}]","[{'name': '서울', 'id': 1}]",True,1,2024-01-21T15:25:08.000+09:00,"[{'name': '경력', 'id': 2}]","Data Analyst (DA, 비즈니스 · 데이터 분석가)",2024-01-21T09:00:00.000+09:00,9.0,/companies/388863/job_postings/1264976/data-analyst-da-%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4--%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80/%ED%94%BC%ED%81%B4%ED%94%8C%EB%9F%AC%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '데이터분석', 'id': 432}, {'name': 'SQL', 'id': 658}, {'name': '데이터', 'id': 1041}, {'name': 'DA', 'id': 11177}]",2024-01-21T09:00:00.000+09:00,/companies/388863/job_postings/1264976/data-analyst-da-%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4--%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80/%ED%94%BC%ED%81%B4%ED%94%8C%EB%9F%AC%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,4.5,(주)피클플러스,6,3.00,4.50,3.83,4.50,4.33,388863,/companies/388863,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/388863/thumb_appicon-android-pickle%20.png,사내문화 : 4.5,None,job/event/___event____job_posting,1264976,388863,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,40,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
40,1266152,10.058531,False,정규직,3,2024-03-30T15:00:00.000+09:00,2024-03-30T15:00:00.000+09:00,"[{'name': '데이터 엔지니어', 'id': 11913}]","[{'name': '서울', 'id': 1}]",True,3,2024-02-05T16:25:46.000+09:00,"[{'name': '경력', 'id': 2}]",[데이터플랫폼] Data Engineer,2024-02-05T09:00:00.000+09:00,4.0,/companies/382109/job_postings/1266152/%EB%8D%B0%EC%9D%B4%ED%84%B0%ED%94%8C%EB%9E%AB%ED%8F%BC-data-engineer/%ED%8B%B0%EC%98%A4%EB%8D%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'aws', 'id': 533}, {'name': 'Linux', 'id': 588}]",2024-02-05T09:00:00.000+09:00,/companies/382109/job_postings/1266152/%EB%8D%B0%EC%9D%B4%ED%84%B0%ED%94%8C%EB%9E%AB%ED%8F%BC-data-engineer/%ED%8B%B0%EC%98%A4%EB%8D%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.2,(주)티오더,21,3.09,2.90,2.80,2.95,2.80,382109,/companies/382109,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/382109/thumb_%EC%84%B8%EB%A1%9C%ED%98%951.png,업무와 삶의 균형 : 3.1,None,job/event/___event____job_posting,1266152,382109,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,41,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
41,1241491,10.018515,False,정규직,3,2024-03-13T23:59:00.000+09:00,2024-03-13T23:59:00.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}]","[{'name': '서울', 'id': 1}]",True,7,2023-01-10T08:36:14.000+09:00,"[{'name': '경력', 'id': 2}]",비지니스/프로덕트 데이터 분석가 (시니어),2023-12-14T09:00:00.000+09:00,9.0,/companies/86783/job_postings/1241491/%EB%B9%84%EC%A7%80%EB%8B%88%EC%8A%A4%ED%94%84%EB%A1%9C%EB%8D%95%ED%8A%B8-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80-%EC%8B%9C%EB%8B%88%EC%96%B4/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '데이터분석', 'id': 432}, {'name': 'python', 'id': 531}, {'name': 'R', 'id': 751}, {'name': 'MYSQL', 'id': 1045}, {'name': 'braze', 'id': 319490}, {'name': 'amplitude', 'id': 321894}]",2023-12-14T09:00:00.000+09:00,/companies/86783/job_postings/1241491/%EB%B9%84%EC%A7%80%EB%8B%88%EC%8A%A4%ED%94%84%EB%A1%9C%EB%8D%95%ED%8A%B8-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80-%EC%8B%9C%EB%8B%88%EC%96%B4/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.7,잡플래닛,115,3.86,3.10,3.23,3.50,3.06,86783,/companies/86783,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/86783/thumb_thumb_jp_symbol3.png,업무와 삶의 균형 : 4.2,None,job/event/___event____job_posting,1241491,86783,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,42,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",3.7,3.33,3.57,4.15,3.32,3.73
42,1254790,10.008775,False,정규직,3,2024-02-28T23:59:59.000+09:00,2024-02-28T23:59:59.000+09:00,"[{'name': '머신러닝 엔지니어', 'id': 11915}]","[{'name': '서울', 'id': 1}]",True,5,2023-08-23T14:57:35.000+09:00,"[{'name': '경력', 'id': 2}]",메디컬 영상 인공지능 엔지니어(시니어),2023-08-23T09:00:00.000+09:00,5.0,/companies/381226/job_postings/1254790/%EB%A9%94%EB%94%94%EC%BB%AC-%EC%98%81%EC%83%81-%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EC%8B%9C%EB%8B%88%EC%96%B4/%EC%9B%A8%EC%9D%B4%EC%84%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '인공지능', 'id': 166}, {'name': 'python', 'id': 531}, {'name': '알고리즘', 'id': 16628}]",2023-08-23T09:00:00.000+09:00,/companies/381226/job_postings/1254790/%EB%A9%94%EB%94%94%EC%BB%AC-%EC%98%81%EC%83%81-%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EC%8B%9C%EB%8B%88%EC%96%B4/%EC%9B%A8%EC%9D%B4%EC%84%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,5.0,(주)웨이센,4,5.00,5.00,4.75,4.50,4.50,381226,/companies/381226,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/381226/thumb_WAYCEN_LOGO_1x1.png,업무와 삶의 균형 : 5.0,None,job/event/___event____job_posting,1254790,381226,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,43,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
43,1249051,9.911294,False,정규직,3,2024-02-27T23:59:59.000+09:00,2024-02-27T23:59:59.000+09:00,"[{'name': '데이터 엔지니어', 'id': 11913}]","[{'name': '서울', 'id': 1}]",True,1,2023-05-31T12:22:24.000+09:00,"[{'name': '경력', 'id': 2}]",Data Engineer,2023-05-31T09:00:00.000+09:00,NaN,/companies/398284/job_postings/1249051/data-engineer/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '프로그래밍', 'id': 620}, {'name': '데이터엔지니어', 'id': 11767}, {'name': '데이터수집', 'id': 12123}, {'name': '전처리', 'id': 59047}]",2023-05-31T09:00:00.000+09:00,/companies/398284/job_postings/1249051/data-engineer/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%9D%BC%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.5,(주)데이터라이즈,2,3.00,3.00,3.00,2.50,3.50,398284,/companies/398284,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/398284/thumb_%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%9D%BC%EC%9D%B4%EC%A6%88.jpeg,복지 및 급여 : 3.5,None,job/event/___event____job_posting,1249051,398284,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,44,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
44,1252888,9.891943,False,정규직,3,2024-04-23T23:59:59.000+09:00,2024-04-23T23:59:59.000+09:00,"[{'name': '데이터 엔지니어', 'id': 11913}]","[{'name': '서울', 'id': 1}]",True,0,2023-07-26T15:35:40.000+09:00,"[{'name': '신입', 'id': 1}]",데이터솔루션엔지니어링 수행 팀원_신입,2023-07-26T09:00:00.000+09:00,NaN,/companies/83474/job_postings/1252888/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%86%94%EB%A3%A8%EC%85%98%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81-%EC%88%98%ED%96%89-%ED%8C%80%EC%9B%90%EC%8B%A0%EC%9E%85/%EB%84%B7%EC%8A%A4%EB%A3%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '데이터분석', 'id': 432}, {'name': 'python', 'id': 531}, {'name': 'R', 'id': 751}, {'name': 'SAS', 'id': 1648}]",2023-07-26T09:00:00.000+09:00,/companies/83474/job_postings/1252888/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%86%94%EB%A3%A8%EC%85%98%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81-%EC%88%98%ED%96%89-%ED%8C%80%EC%9B%90%EC%8B%A0%EC%9E%85/%EB%84%B7%EC%8A%A4%EB%A3%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.9,넷스루(주),24,4.62,3.70,3.66,3.95,2.50,83474,/companies/83474,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/83474/thumb____.jpg,업무와 삶의 균형 : 4.6,None,job/event/___event____job_posting,1252888,83474,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,45,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
45,1252887,9.891943,False,정규직,3,2024-04-23T23:59:59.000+09:00,2024-04-23T23:59:59.000+09:00,"[{'name': '데이터 엔지니어', 'id': 11913}]","[{'name': '서울', 'id': 1}]",True,0,2023-07-26T15:29:43.000+09:00,"[{'name': '경력', 'id': 2}]",데이터솔루션엔지니어링 수행 팀원_10년 미만,2023-07-26T09:00:00.000+09:00,NaN,/companies/83474/job_postings/1252887/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%86%94%EB%A3%A8%EC%85%98%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81-%EC%88%98%ED%96%89-%ED%8C%80%EC%9B%9010%EB%85%84-%EB%AF%B8%EB%A7%8C/%EB%84%B7%EC%8A%A4%EB%A3%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': '데이터분석', 'id': 432}, {'name': 'python', 'id': 531}, {'name': 'R', 'id': 751}, {'name': 'SAS', 'id': 1648}]",2023-07-26T09:00:00.000+09:00,/companies/83474/job_postings/1252887/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%86%94%EB%A3%A8%EC%85%98%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81-%EC%88%98%ED%96%89-%ED%8C%80%EC%9B%9010%EB%85%84-%EB%AF%B8%EB%A7%8C/%EB%84%B7%EC%8A%A4%EB%A3%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.9,넷스루(주),24,4.62,3.70,3.66,3.95,2.50,83474,/companies/83474,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/83474/thumb____.jpg,업무와 삶의 균형 : 4.6,None,job/event/___event____job_posting,1252887,83474,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,46,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
46,1265930,9.888873,False,정규직,3,2024-05-01T23:59:00.000+09:00,2024-05-01T23:59:00.000+09:00,"[{'name': '데이터 분석가', 'id': 11613}]","[{'name': '서울', 'id': 1}]",True,6,2024-02-01T15:10:13.000+09:00,"[{'name': '경력', 'id': 2}]",[미리디] 데이터 챕터 리드,2024-02-01T09:00:00.000+09:00,9.0,/companies/76620/job_postings/1265930/%EB%AF%B8%EB%A6%AC%EB%94%94-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%B1%95%ED%84%B0-%EB%A6%AC%EB%93%9C/%EB%AF%B8%EB%A6%AC%EB%94%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'SQL', 'id': 658}, {'name': 'Tableau', 'id': 16548}]",2024-02-01T09:00:00.000+09:00,/companies/76620/job_postings/1265930/%EB%AF%B8%EB%A6%AC%EB%94%94-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%B1%95%ED%84%B0-%EB%A6%AC%EB%93%9C/%EB%AF%B8%EB%A6%AC%EB%94%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.2,(주)미리디,124,3.62,3.03,2.96,3.56,2.83,76620,/companies/76620,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/76620/thumb_2013_MIRIDIH_LOGO.png,업무와 삶의 균형 : 3.6,None,job/event/___event____job_posting,1265930,76620,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,47,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
47,1262322,9.866539,False,정규직,3,2024-03-12T23:59:00.000+09:00,2024-03-12T23:59:00.000+09:00,"[{'name': '데이터 엔지니어', 'id': 11913}]","[{'name': '서울', 'id': 1}]",True,0,2023-12-13T10:30:21.000+09:00,"[{'name': '신입', 'id': 1}]",IT 지원,2023-12-13T09:00:00.000+09:00,4.0,/companies/51032/job_postings/1262322/it-%EC%A7%80%EC%9B%90-/%EB%94%94%EB%94%A4365?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"[{'name': 'python', 'id': 531}]",2023-12-13T09:00:00.000+09:00,/companies/51032/job_postings/1262322/it-%EC%A7%80%EC%9B%90-/%EB%94%94%EB%94%A4365?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result&partial=true,700,3.0,디딤365(주),92,3.21,3.18,2.79,2.83,2.67,51032,/companies/51032,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/51032/thumb_ci_didim365_en.png,업무와 삶의 균형 : 3.2,None,job/event/___event____job_posting,1262322,51032,lid_20240214T162204.185_6isa1squzw,job_postings_repo_search_by,search_result,1,48,1,a,"",srid20240214T162203.919_4ql1k293m7,"","","","","","",NaN,NaN,NaN,NaN,NaN,NaN
